,coil_no,YieldStrength,TensileStrength,TotalElongation,coil_thickness,steel_design_description,grade,grade_head,grade_tail,sample_direction,sample_location,c_amount,mn_amount,p_amount,s_amount,si_amount,cu_amount,ni_amount,cr_amount,mo_amount,al_amount,nb_amount,ca_amount,n_amount,ti_amount,v_amount,TF1_EXIT_AVG_BODY,TBC_thickness,TEMP_FM_ENTRY_AVG,TEMP_FM_EXIT_AVG,TEMP_COILING_AVG
5813,23B170122,56.2,78.3,25.71,0.244000002741814,20SS50 650175,20SS50,[],[],L,T,0.211,0.421,0.005,0.0045,0.024,0.094,0.038,0.034,0.01,0.0329,0.002,0.001,0.0086,0.001,0.005,2088.59,49.26116,1851.0,1652.0,1180.0
5814,23B170122,55.7,77.4,24.4,0.244000002741814,20SS50 650175,20SS50,[],[],T,T,0.211,0.421,0.005,0.0045,0.024,0.094,0.038,0.034,0.01,0.0329,0.002,0.001,0.0086,0.001,0.005,2088.59,49.26116,1851.0,1652.0,1180.0
5819,23B170127,52.5,75.9,25.26,0.181999996304512,20SS50 650175,20SS50,[],[],L,T,0.202,0.433,0.0043,0.0037,0.022,0.086,0.037,0.032,0.01,0.0318,0.0,0.0029,0.0066,0.001,0.005,2141.15,44.31997,1846.0,1648.0,1171.0
5820,23B170127,54.3,77.2,29.42,0.181999996304512,20SS50 650175,20SS50,[],[],T,T,0.202,0.433,0.0043,0.0037,0.022,0.086,0.037,0.032,0.01,0.0318,0.0,0.0029,0.0066,0.001,0.005,2141.15,44.31997,1846.0,1648.0,1171.0
5821,23B170131,54.0,78.6,25.63,0.182099997997284,20SS50 650175,20SS50,[],[],L,T,0.202,0.433,0.0043,0.0037,0.022,0.086,0.037,0.032,0.01,0.0318,0.0,0.0029,0.0066,0.001,0.005,2121.638,44.32552,1832.0,1655.0,1173.0
5822,23B170131,54.5,78.2,26.24,0.182099997997284,20SS50 650175,20SS50,[],[],T,T,0.202,0.433,0.0043,0.0037,0.022,0.086,0.037,0.032,0.01,0.0318,0.0,0.0029,0.0066,0.001,0.005,2121.638,44.32552,1832.0,1655.0,1173.0
5823,23B170134,52.9,78.8,26.2,0.181500002741814,20SS50 650175,20SS50,[],[],L,T,0.217,0.468,0.0044,0.0029,0.018,0.087,0.037,0.037,0.01,0.0237,0.001,0.002,0.0101,0.001,0.005,2116.58,44.33258,1855.0,1648.0,1169.0
5824,23B170134,53.0,76.9,25.81,0.181500002741814,20SS50 650175,20SS50,[],[],T,T,0.217,0.468,0.0044,0.0029,0.018,0.087,0.037,0.037,0.01,0.0237,0.001,0.002,0.0101,0.001,0.005,2116.58,44.33258,1855.0,1648.0,1169.0
5829,23B170144,51.6,74.4,27.32,0.181500002741814,20SS50 650175,20SS50,[],[],L,T,0.219,0.428,0.0043,0.0015,0.031,0.085,0.036,0.032,0.01,0.0258,0.0,0.0027,0.0114,0.001,0.005,2125.292,44.32821,1846.0,1653.0,1173.0
5830,23B170144,51.8,74.1,26.795,0.181500002741814,20SS50 650175,20SS50,[],[],T,T,0.219,0.428,0.0043,0.0015,0.031,0.085,0.036,0.032,0.01,0.0258,0.0,0.0027,0.0114,0.001,0.005,2125.292,44.32821,1846.0,1653.0,1173.0
5831,23B170150,55.7,77.4,23.42,0.181500002741814,20SS50 650175,20SS50,[],[],T,T,0.211,0.436,0.004,0.0008,0.033,0.091,0.038,0.034,0.01,0.031,0.001,0.0011,0.0094,0.001,0.005,2128.352,44.32773,1857.0,1655.0,1169.0
5832,23B170155,56.95,80.3,22.77,0.181500002741814,20SS50 650175,20SS50,[],[],T,T,0.211,0.436,0.004,0.0008,0.033,0.091,0.038,0.034,0.01,0.031,0.001,0.0011,0.0094,0.001,0.005,2121.35,44.32968,1837.0,1659.0,1185.0
5833,23B170158,55.9,79.7,23.76,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.202,0.43,0.0046,0.0035,0.026,0.09,0.037,0.035,0.011,0.027,0.0,0.0026,0.0097,0.001,0.005,2130.584,44.3228,1866.0,1655.0,1171.0
5834,23B170163,55.5,77.9,26.05,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.202,0.43,0.0046,0.0035,0.026,0.09,0.037,0.035,0.011,0.027,0.0,0.0026,0.0097,0.001,0.005,2116.328,44.3295,1859.0,1650.0,1171.0
5835,23B170167,54.45,78.95,23.1,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.2,0.443,0.0037,0.0026,0.022,0.093,0.033,0.033,0.011,0.0339,0.002,0.0016,0.0099,0.001,0.004,2088.86,44.34316,1841.0,1650.0,1173.0
5836,23B170171,57.95,80.55,22.895,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.2,0.443,0.0037,0.0026,0.022,0.093,0.033,0.033,0.011,0.0339,0.002,0.0016,0.0099,0.001,0.004,2053.814,44.36615,1828.0,1657.0,1171.0
5837,23B170174,57.05,80.44999999999999,25.79,0.180999994277954,20SS50 650175,20SS50,[],[],L,T,0.203,0.441,0.0044,0.0014,0.04,0.094,0.038,0.031,0.011,0.0452,0.0,0.0032,0.0105,0.002,0.005,2109.902,44.33091,1853.0,1655.0,1169.0
5838,23B170174,60.5,80.85,21.645,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.203,0.441,0.0044,0.0014,0.04,0.094,0.038,0.031,0.011,0.0452,0.0,0.0032,0.0105,0.002,0.005,2109.902,44.33091,1853.0,1655.0,1169.0
5839,23B170177,55.7,77.3,27.69,0.180999994277954,20SS50 650175,20SS50,[],[],L,T,0.203,0.441,0.0044,0.0014,0.04,0.094,0.038,0.031,0.011,0.0452,0.0,0.0032,0.0105,0.002,0.005,2110.838,44.33379,1842.0,1652.0,1176.0
5840,23B170177,58.5,77.5,25.29,0.180999994277954,20SS50 650175,20SS50,[],[],T,T,0.203,0.441,0.0044,0.0014,0.04,0.094,0.038,0.031,0.011,0.0452,0.0,0.0032,0.0105,0.002,0.005,2110.838,44.33379,1842.0,1652.0,1176.0
6221,23B171405,50.5,71.9,40.0,0.625199973583221,20SS50 650175,20SS50,20SS55,20SS50,T,H,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2124.95,54.14313,1900.0,1657.0,1216.0
6222,23B171405,44.8,67.4,40.81,0.625199973583221,20SS50 650175,20SS50,20SS55,20SS50,T,M,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2124.95,54.14313,1900.0,1657.0,1216.0
6223,23B171405,45.2,69.6,37.98,0.625199973583221,20SS50 650175,20SS50,20SS55,20SS50,T,T,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2124.95,54.14313,1900.0,1657.0,1216.0
6224,23B171406,53.900000000000006,74.5,22.53,0.250099986791611,20SS50 650175,20SS50,20SS55,20SS50,T,H,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2132.096,49.22746,1891.0,1653.0,1178.0
6225,23B171406,46.9,72.4,25.5,0.250099986791611,20SS50 650175,20SS50,20SS55,20SS50,T,M,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2132.096,49.22746,1891.0,1653.0,1178.0
6226,23B171406,48.65,71.7,27.215,0.250099986791611,20SS50 650175,20SS50,20SS55,20SS50,T,T,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2132.096,49.22746,1891.0,1653.0,1178.0
6227,23B171407,48.8,73.8,27.8,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2133.05,49.23786,1904.0,1662.0,1176.0
6228,23B171407,49.3,72.75,22.22,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2133.05,49.23786,1904.0,1662.0,1176.0
6229,23B171407,48.7,72.8,27.26,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2133.05,49.23786,1904.0,1662.0,1176.0
6230,23B171408,51.2,75.4,25.39,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2141.312,49.23315,1878.0,1650.0,1171.0
6231,23B171408,48.5,72.8,30.58,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2141.312,49.23315,1878.0,1650.0,1171.0
6232,23B171408,52.3,73.9,25.33,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2141.312,49.23315,1878.0,1650.0,1171.0
6233,23B171409,45.2,70.5,27.57,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2143.256,49.23383,1909.0,1659.0,1180.0
6234,23B171409,48.0,72.1,30.9,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2143.256,49.23383,1909.0,1659.0,1180.0
6235,23B171409,46.6,69.8,31.34,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.214,0.46,0.0047,0.0039,0.021,0.108,0.039,0.044,0.007,0.0333,0.0,0.0024,0.0084,0.001,0.004,2143.256,49.23383,1909.0,1659.0,1180.0
6236,23B171410,47.2,71.4,25.28,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.404,49.22974,1909.0,1650.0,1173.0
6237,23B171410,47.7,71.6,26.75,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.404,49.22974,1909.0,1650.0,1173.0
6238,23B171410,49.1,73.0,24.22,0.250099986791611,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.404,49.22974,1909.0,1650.0,1173.0
6239,23B171411,54.0,76.0,24.58,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.188,44.31077,1900.0,1652.0,1180.0
6240,23B171411,52.5,75.7,24.53,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.188,44.31077,1900.0,1652.0,1180.0
6241,23B171411,49.6,73.6,28.72,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.188,44.31077,1900.0,1652.0,1180.0
6242,23B171412,51.1,74.9,25.18,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.944,44.31314,1902.0,1653.0,1178.0
6243,23B171412,48.8,72.8,24.64,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.944,44.31314,1902.0,1653.0,1178.0
6244,23B171412,47.6,72.1,21.71,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2148.944,44.31314,1902.0,1653.0,1178.0
6245,23B171413,48.0,73.5,26.8,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2133.914,44.31546,1900.0,1653.0,1194.0
6246,23B171413,47.15,72.4,24.455,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2133.914,44.31546,1900.0,1653.0,1194.0
6247,23B171413,43.3,68.9,31.4,0.187600001692772,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2133.914,44.31546,1900.0,1653.0,1194.0
6248,23B171414,48.0,73.7,25.16,0.1875,20SS50 650175,20SS50,20SS50,20SS50,T,H,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2118.992,44.31833,1900.0,1653.0,1180.0
6249,23B171414,47.1,73.3,23.81,0.1875,20SS50 650175,20SS50,20SS50,20SS50,T,M,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2118.992,44.31833,1900.0,1653.0,1180.0
6250,23B171414,43.4,71.1,25.41,0.1875,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.434,0.004,0.0041,0.024,0.119,0.046,0.061,0.013,0.0294,0.0,0.0016,0.008,0.001,0.004,2118.992,44.31833,1900.0,1653.0,1180.0
6253,23B171422,52.1,72.3,27.85,0.137999996542931,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.214,0.446,0.0044,0.0034,0.028,0.119,0.054,0.058,0.015,0.0296,0.0,0.0016,0.0088,0.001,0.004,2146.658,44.31488,1902.0,1628.0,1175.0
6254,23B171422,53.3,71.4,29.24,0.137999996542931,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.214,0.446,0.0044,0.0034,0.028,0.119,0.054,0.058,0.015,0.0296,0.0,0.0016,0.0088,0.001,0.004,2146.658,44.31488,1902.0,1628.0,1175.0
6268,23B171467,53.3,77.2,25.64,0.181600004434586,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.213,0.454,0.0037,0.0022,0.022,0.121,0.05,0.047,0.013,0.0362,0.0,0.0017,0.0078,0.001,0.005,2126.894,44.31779,1868.0,1655.0,1176.0
6269,23B171467,53.849999999999994,76.0,22.855,0.181600004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.213,0.454,0.0037,0.0022,0.022,0.121,0.05,0.047,0.013,0.0362,0.0,0.0017,0.0078,0.001,0.005,2126.894,44.31779,1868.0,1655.0,1176.0
6270,23B171472,50.1,75.1,25.32,0.181600004434586,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.212,0.489,0.0049,0.0013,0.034,0.13,0.055,0.046,0.009,0.0353,0.0,0.0025,0.0083,0.001,0.004,2074.154,44.3413,1850.0,1657.0,1182.0
6271,23B171472,55.2,77.7,23.63,0.181600004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.212,0.489,0.0049,0.0013,0.034,0.13,0.055,0.046,0.009,0.0353,0.0,0.0025,0.0083,0.001,0.004,2074.154,44.3413,1850.0,1657.0,1182.0
6272,23B171475,53.0,74.5,27.45,0.492399990558624,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.212,0.489,0.0049,0.0013,0.034,0.13,0.055,0.046,0.009,0.0353,0.0,0.0025,0.0083,0.001,0.004,2112.134,54.16315,1880.0,1682.0,1185.0
6273,23B171480,55.7,77.2,24.71,0.243100002408028,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.449,0.0036,0.0022,0.03,0.121,0.055,0.051,0.013,0.0228,0.0,0.0015,0.0095,0.001,0.004,2113.898,49.24546,1866.0,1650.0,1176.0
6274,23B171485,53.5,77.1,28.49,0.374199986457825,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.449,0.0036,0.0022,0.03,0.121,0.055,0.051,0.013,0.0228,0.0,0.0015,0.0095,0.001,0.004,2109.29,54.16527,1877.0,1659.0,1175.0
6287,23B171522,52.9,76.2,24.41,0.123700000345707,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.201,0.476,0.0052,0.0063,0.014,0.115,0.042,0.052,0.009,0.021,0.001,0.0034,0.0104,0.001,0.004,2094.656,34.49108,1909.0,1655.0,1171.0
6295,23B171535,52.2,76.7,34.16,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.472,0.0052,0.002,0.029,0.111,0.048,0.049,0.009,0.034,0.0,0.0027,0.0088,0.001,0.004,2137.892,54.14436,1927.0,1655.0,1180.0
6296,23B171542,55.6,77.2,23.26,0.494100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.22,0.437,0.0043,0.0021,0.039,0.099,0.039,0.036,0.01,0.0327,0.0,0.0018,0.011,0.001,0.005,2134.148,54.14732,1934.0,1653.0,1176.0
6297,23B171551,55.1,75.7,32.26,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.216,0.441,0.0047,0.0035,0.021,0.103,0.042,0.038,0.007,0.0236,0.001,0.0026,0.0093,0.001,0.004,2102.216,54.16539,1902.0,1666.0,1151.0
6298,23B171554,49.5,72.0,34.28,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.216,0.441,0.0047,0.0035,0.021,0.103,0.042,0.038,0.007,0.0236,0.001,0.0026,0.0093,0.001,0.004,2107.346,54.15884,1900.0,1653.0,1167.0
6299,23B171560,53.5,75.5,28.07,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.219,0.456,0.0055,0.0025,0.038,0.088,0.04,0.04,0.01,0.029,0.0,0.0015,0.0093,0.001,0.005,2096.258,54.1649,1878.0,1637.0,1166.0
6300,23B171562,53.5,72.3,31.9,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.219,0.456,0.0055,0.0025,0.038,0.088,0.04,0.04,0.01,0.029,0.0,0.0015,0.0093,0.001,0.005,2087.672,54.17155,1896.0,1653.0,1176.0
6301,23B171568,53.3,73.7,31.62,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.208,0.434,0.0042,0.0041,0.026,0.088,0.037,0.037,0.006,0.0308,0.0,0.0038,0.0084,0.001,0.005,2079.644,54.18464,1859.0,1637.0,1162.0
6302,23B171569,50.9,73.1,27.44,0.494100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.208,0.434,0.0042,0.0041,0.026,0.088,0.037,0.037,0.006,0.0308,0.0,0.0038,0.0084,0.001,0.005,2061.284,54.18776,1875.0,1666.0,1137.0
6303,23B171572,51.2,73.0,34.66,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.208,0.434,0.0042,0.0041,0.026,0.088,0.037,0.037,0.006,0.0308,0.0,0.0038,0.0084,0.001,0.005,2054.57,54.18686,1884.0,1644.0,1175.0
6310,23B171591,54.2,75.9,34.95,0.502099990844727,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.213,0.484,0.005,0.0015,0.034,0.097,0.045,0.05,0.013,0.0318,0.0,0.0016,0.0093,0.001,0.005,2073.866,54.19223,1871.0,1641.0,1193.0
6311,23B171594,52.0,73.8,25.13,0.187900006771088,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.213,0.484,0.005,0.0015,0.034,0.097,0.045,0.05,0.013,0.0318,0.0,0.0016,0.0093,0.001,0.005,2068.124,44.35044,1866.0,1641.0,1175.0
6312,23B171594,54.9,74.3,30.05,0.187900006771088,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.213,0.484,0.005,0.0015,0.034,0.097,0.045,0.05,0.013,0.0318,0.0,0.0016,0.0093,0.001,0.005,2068.124,44.35044,1866.0,1641.0,1175.0
6335,23B171662,50.3,73.3,28.72,0.243000000715256,20SS50 650175,20SS50,18-M08,20SS50,L,T,0.21,0.466,0.0047,0.0021,0.028,0.106,0.043,0.041,0.011,0.0328,0.0,0.0012,0.0079,0.001,0.005,2048.216,49.26736,1848.0,1666.0,1203.0
6336,23B171662,52.7,73.6,28.58,0.243000000715256,20SS50 650175,20SS50,18-M08,20SS50,T,T,0.21,0.466,0.0047,0.0021,0.028,0.106,0.043,0.041,0.011,0.0328,0.0,0.0012,0.0079,0.001,0.005,2048.216,49.26736,1848.0,1666.0,1203.0
6350,23B171681,47.4,69.7,34.88,0.748499989509583,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.205,0.447,0.0046,0.0041,0.029,0.113,0.048,0.048,0.011,0.0301,0.0,0.0017,0.0077,0.001,0.004,2098.436,54.16751,1896.0,1657.0,1160.0
6351,23B171687,48.5,69.8,38.25,0.752799987792969,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.424,0.005,0.0035,0.024,0.119,0.049,0.041,0.01,0.027,0.001,0.0022,0.0096,0.001,0.005,2093.198,54.16631,1889.0,1635.0,1158.0
6352,23B171688,48.6,71.7,38.03,0.744199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.424,0.005,0.0035,0.024,0.119,0.049,0.041,0.01,0.027,0.001,0.0022,0.0096,0.001,0.005,2096.996,54.17741,1893.0,1646.0,1180.0
6353,23B171690,47.9,70.5,41.55,0.744199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.214,0.444,0.0051,0.0027,0.026,0.112,0.045,0.041,0.011,0.0341,0.0,0.0021,0.0074,0.001,0.005,2107.454,54.17554,1895.0,1655.0,1180.0
6357,23B171703,47.6,68.6,38.57,0.619199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.437,0.0043,0.0044,0.03,0.111,0.043,0.043,0.01,0.0355,0.0,0.0016,0.0074,0.001,0.004,2100.848,54.17379,1900.0,1653.0,1187.0
6358,23B171705,50.0,69.0,34.95,0.50220000743866,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.437,0.0043,0.0044,0.03,0.111,0.043,0.043,0.01,0.0355,0.0,0.0016,0.0074,0.001,0.004,2103.152,54.17455,1898.0,1652.0,1196.0
6359,23B171709,50.9,71.0,35.45,0.50220000743866,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.211,0.42,0.0043,0.0018,0.028,0.121,0.046,0.043,0.01,0.034,0.0,0.0033,0.0087,0.001,0.004,2111.522,54.16371,1904.0,1652.0,1189.0
6360,23B171710,51.2,71.5,32.56,0.50220000743866,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.211,0.42,0.0043,0.0018,0.028,0.121,0.046,0.043,0.01,0.034,0.0,0.0033,0.0087,0.001,0.004,2114.888,54.16339,1902.0,1666.0,1184.0
6361,23B171716,49.0,71.0,25.21,0.502300024032593,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.211,0.42,0.0043,0.0018,0.028,0.121,0.046,0.043,0.01,0.034,0.0,0.0033,0.0087,0.001,0.004,2064.254,54.18554,1875.0,1623.0,1139.0
6362,23B171718,50.05,72.05000000000001,33.019999999999996,0.50220000743866,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.195,0.401,0.0045,0.0026,0.019,0.119,0.044,0.042,0.012,0.0258,0.0,0.0012,0.008,0.0,0.004,2049.332,54.19385,1850.0,1643.0,1139.0
6363,23B171724,47.3,72.1,37.26,0.500199973583221,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.453,0.0052,0.0035,0.034,0.126,0.048,0.047,0.011,0.0336,0.0,0.0016,0.0084,0.001,0.004,2141.87,54.15373,1902.0,1655.0,1216.0
6364,23B171725,50.3,71.4,34.09,0.500100016593933,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.453,0.0052,0.0035,0.034,0.126,0.048,0.047,0.011,0.0336,0.0,0.0016,0.0084,0.001,0.004,2118.488,54.16106,1896.0,1655.0,1209.0
6365,23B171727,48.9,70.7,35.75,0.494100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.204,0.453,0.0052,0.0035,0.034,0.126,0.048,0.047,0.011,0.0336,0.0,0.0016,0.0084,0.001,0.004,2093.216,54.1739,1891.0,1652.0,1202.0
6366,23B171732,46.7,68.4,31.27,0.494199991226196,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.433,0.004,0.0046,0.026,0.107,0.043,0.044,0.008,0.0324,0.001,0.003,0.0083,0.001,0.004,2113.628,54.17465,1909.0,1655.0,1207.0
6367,23B171735,48.2,71.0,37.74,0.494100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.433,0.004,0.0046,0.026,0.107,0.043,0.044,0.008,0.0324,0.001,0.003,0.0083,0.001,0.004,2095.286,54.17433,1889.0,1650.0,1194.0
6368,23B171736,48.6,71.0,30.6,0.494100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.206,0.433,0.004,0.0046,0.026,0.107,0.043,0.044,0.008,0.0324,0.001,0.003,0.0083,0.001,0.004,2092.568,54.17456,1895.0,1653.0,1198.0
6369,23B171742,54.2,73.0,36.97,0.489100009202957,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.176,0.412,0.0063,0.0005,0.053,0.124,0.046,0.043,0.01,0.0388,0.001,0.0021,0.0088,0.002,0.004,2112.638,54.16268,1898.0,1655.0,1187.0
6370,23B171746,56.6,76.3,26.77,0.369100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.176,0.412,0.0063,0.0005,0.053,0.124,0.046,0.043,0.01,0.0388,0.001,0.0021,0.0088,0.002,0.004,2093.558,54.17247,1889.0,1657.0,1135.0
6373,23B171758,47.8,75.2,26.77,0.244100004434586,20SS50 650175,20SS50,20SS50,20SS50,L,T,0.205,0.453,0.0037,0.0042,0.026,0.11,0.042,0.043,0.007,0.0319,0.0,0.0024,0.0076,0.001,0.004,2084.18,49.26042,1864.0,1653.0,1182.0
6374,23B171758,50.2,75.2,24.04,0.244100004434586,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.205,0.453,0.0037,0.0042,0.026,0.11,0.042,0.043,0.007,0.0319,0.0,0.0024,0.0076,0.001,0.004,2084.18,49.26042,1864.0,1653.0,1182.0
6377,23B171767,55.5,76.85,23.775,0.181500002741814,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.205,0.448,0.0043,0.002,0.025,0.104,0.052,0.048,0.014,0.0304,0.0,0.0016,0.0083,0.001,0.004,2086.178,44.33563,1873.0,1655.0,1187.0
6714,23B172896,44.3,70.0,38.91,0.619000017642975,20SS50 650175,20SS50,20SS50,20SS50,T,T,0.203,0.447,0.0056,0.0038,0.016,0.108,0.039,0.048,0.01,0.03,0.001,0.0022,0.0114,0.0,0.004,2094.134,54.18225,1877.0,1644.0,1065.0
